================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
50	10062	392	SUCCESS	29
50	13594	531	SUCCESS	30
50	14836	577	SUCCESS	31
50	20036	775	SUCCESS	32
50	71015	2754	SUCCESS	33
50	11960	463	SUCCESS	34
50	73063	2830	SUCCESS	35
50	43071	1676	SUCCESS	36
50	24291	947	SUCCESS	37
50	24158	939	SUCCESS	38
50	11810	458	SUCCESS	39
50	6117	237	SUCCESS	40
50	20700	803	SUCCESS	41
50	22327	868	SUCCESS	42
50	21797	849	SUCCESS	43
50	10985	428	SUCCESS	44
50	21796	852	SUCCESS	45
50	37205	1441	SUCCESS	46
50	9691	377	SUCCESS	47
50	24656	962	SUCCESS	48
50	43900	1707	SUCCESS	49
50	39326	1525	SUCCESS	50
********************************************************************************
60	25131	679	SUCCESS	1
60	69969	1881	SUCCESS	2
60	43831	1180	SUCCESS	3
60	29105	785	SUCCESS	4
60	14074	380	SUCCESS	5
60	14226	383	SUCCESS	6
60	29867	803	SUCCESS	7
60	22758	611	SUCCESS	8
60	81550	2198	SUCCESS	9
60	25665	693	SUCCESS	10
60	53615	1441	SUCCESS	11
60	41917	1127	SUCCESS	12
60	62571	1686	SUCCESS	13
60	86470	2325	SUCCESS	14
60	106492	2868	SUCCESS	15
60	11043	299	SUCCESS	16
60	210451	5654	SUCCESS	17
60	62798	1692	SUCCESS	18
60	58775	1580	SUCCESS	19
60	35582	960	SUCCESS	20
60	19489	524	SUCCESS	21
60	58985	1590	SUCCESS	22
60	17666	476	SUCCESS	23
60	20235	548	SUCCESS	24
60	105445	2840	SUCCESS	25
60	43580	1174	SUCCESS	26
60	25997	699	SUCCESS	27
60	67648	1818	SUCCESS	28
60	112572	3029	SUCCESS	29
60	28173	760	SUCCESS	30
60	27388	741	SUCCESS	31
60	34535	935	SUCCESS	32
60	17717	479	SUCCESS	33
60	78274	2104	SUCCESS	34
60	23307	631	SUCCESS	35
60	61661	1667	SUCCESS	36
60	17394	474	SUCCESS	37
60	40483	1090	SUCCESS	38
60	59216	1591	SUCCESS	39
60	28856	777	SUCCESS	40
60	22575	606	SUCCESS	41
60	25321	683	SUCCESS	42
60	33518	903	SUCCESS	43
60	31753	859	SUCCESS	44
60	19415	529	SUCCESS	45
60	34464	927	SUCCESS	46
60	22314	605	SUCCESS	47
60	30449	824	SUCCESS	48
60	19253	520	SUCCESS	49
60	15171	407	SUCCESS	50
********************************************************************************
70	116707	2623	SUCCESS	1
70	44787	1012	SUCCESS	2
70	48304	1090	SUCCESS	3
70	102334	2306	SUCCESS	4
70	47498	1071	SUCCESS	5
70	44729	1012	SUCCESS	6
70	150231	3382	SUCCESS	7
70	46844	1062	SUCCESS	8
70	43887	990	SUCCESS	9
70	39308	885	SUCCESS	10
70	51971	1175	SUCCESS	11
70	28991	655	SUCCESS	12
70	185321	4172	SUCCESS	13
70	60244	1359	SUCCESS	14
70	31144	703	SUCCESS	15
70	18519	416	SUCCESS	16
70	20879	469	SUCCESS	17
70	53995	1214	SUCCESS	18
70	46394	1045	SUCCESS	19
70	56862	1282	SUCCESS	20
70	41097	925	SUCCESS	21
70	58029	1308	SUCCESS	22
70	23344	525	SUCCESS	23
70	37981	860	SUCCESS	24
70	19072	432	SUCCESS	25
70	44012	992	SUCCESS	26
70	27569	623	SUCCESS	27
70	31224	708	SUCCESS	28
70	32876	737	SUCCESS	29
70	20453	462	SUCCESS	30
70	15587	351	SUCCESS	31
70	21835	492	SUCCESS	32
70	45512	1023	SUCCESS	33
70	105836	2380	SUCCESS	34
70	59900	1349	SUCCESS	35
70	57224	1286	SUCCESS	36
70	56561	1271	SUCCESS	37
70	43519	979	SUCCESS	38
70	23388	525	SUCCESS	39
70	214650	4815	SUCCESS	40
70	38952	876	SUCCESS	41
70	48013	1083	SUCCESS	42
70	35965	813	SUCCESS	43
70	43046	965	SUCCESS	44
70	19661	443	SUCCESS	45
70	208895	4696	SUCCESS	46
70	25847	582	SUCCESS	47
70	157556	3553	SUCCESS	48
70	42202	955	SUCCESS	49
70	42841	963	SUCCESS	50
********************************************************************************
80	165197	2766	SUCCESS	1
80	51912	869	SUCCESS	2
80	65069	1094	SUCCESS	3
80	37335	623	SUCCESS	4
80	62947	1054	SUCCESS	5
80	43254	726	SUCCESS	6
80	63914	1075	SUCCESS	7
80	157139	2629	SUCCESS	8
80	41131	688	SUCCESS	9
80	39095	654	SUCCESS	10
80	141680	2376	SUCCESS	11
80	91528	1526	SUCCESS	12
80	43816	732	SUCCESS	13
80	37987	637	SUCCESS	14
80	50153	837	SUCCESS	15
80	285547	4773	SUCCESS	16
80	79942	1343	SUCCESS	17
80	32577	546	SUCCESS	18
80	64164	1075	SUCCESS	19
80	56789	950	SUCCESS	20
80	44086	735	SUCCESS	21
80	147852	2470	SUCCESS	22
80	253200	4212	SUCCESS	23
80	59114	987	SUCCESS	24
80	79125	1327	SUCCESS	25
80	119122	1996	SUCCESS	26
80	58182	977	SUCCESS	27
80	43901	735	SUCCESS	28
80	41800	702	SUCCESS	29
80	29788	500	SUCCESS	30
80	58805	985	SUCCESS	31
80	74087	1234	SUCCESS	32
80	28767	484	SUCCESS	33
80	30529	510	SUCCESS	34
80	47213	794	SUCCESS	35
80	58237	975	SUCCESS	36
80	50877	852	SUCCESS	37
80	65703	1104	SUCCESS	38
80	42209	705	SUCCESS	39
80	72840	1226	SUCCESS	40
80	85155	1422	SUCCESS	41
80	263425	4410	SUCCESS	42
80	232702	3885	SUCCESS	43
80	38101	639	SUCCESS	44
80	35272	593	SUCCESS	45
80	45708	767	SUCCESS	46
80	90017	1516	SUCCESS	47
80	175572	2942	SUCCESS	48
80	56104	936	SUCCESS	49
80	75510	1266	SUCCESS	50
********************************************************************************
90	75447	1054	SUCCESS	1
90	71521	1005	SUCCESS	2
90	32477	456	SUCCESS	3
90	52404	735	SUCCESS	4
90	91482	1285	SUCCESS	5
90	65353	914	SUCCESS	6
90	74502	1046	SUCCESS	7
90	232351	3253	SUCCESS	8
90	887060	12428	SUCCESS	9
90	597836	8356	SUCCESS	10
90	69678	966	SUCCESS	11
90	50181	695	SUCCESS	12
90	90594	1261	SUCCESS	13
90	68398	961	SUCCESS	14
90	42664	599	SUCCESS	15
90	50677	713	SUCCESS	16
90	44828	627	SUCCESS	17
90	225042	3146	SUCCESS	18
90	73691	1038	SUCCESS	19
90	78075	1095	SUCCESS	20
90	65225	915	SUCCESS	21
90	234227	3285	SUCCESS	22
90	94925	1334	SUCCESS	23
90	86937	1227	SUCCESS	24
90	72731	1015	SUCCESS	25
90	53335	745	SUCCESS	26
90	74478	1042	SUCCESS	27
90	68742	966	SUCCESS	28
90	58221	814	SUCCESS	29
90	29846	419	SUCCESS	30
90	101085	1416	SUCCESS	31
90	248765	3473	SUCCESS	32
90	113590	1589	SUCCESS	33
90	213287	2993	SUCCESS	34
90	34746	488	SUCCESS	35
90	45706	645	SUCCESS	36
90	61164	858	SUCCESS	37
90	76414	1073	SUCCESS	38
90	71425	1001	SUCCESS	39
90	87993	1236	SUCCESS	40
90	32973	462	SUCCESS	41
90	70924	998	SUCCESS	42
90	42699	598	SUCCESS	43
90	65804	923	SUCCESS	44
90	71405	998	SUCCESS	45
90	49533	692	SUCCESS	46
90	121518	1705	SUCCESS	47
90	203789	2848	SUCCESS	48
90	199025	2793	SUCCESS	49
90	86363	1216	SUCCESS	50
********************************************************************************
100	55711	590	SUCCESS	1
100	281119	2977	SUCCESS	2
100	152827	1620	SUCCESS	3
100	297462	3154	SUCCESS	4
100	125946	1334	SUCCESS	5
100	166837	1771	SUCCESS	6
100	97487	1035	SUCCESS	7
100	254437	2693	SUCCESS	8
100	116304	1229	SUCCESS	9
100	112378	1192	SUCCESS	10
100	279140	2959	SUCCESS	11
100	376870	3986	SUCCESS	12
100	56058	594	SUCCESS	13
100	148986	1575	SUCCESS	14
100	94094	997	SUCCESS	15
100	80470	855	SUCCESS	16
100	101463	1079	SUCCESS	17
100	69166	730	SUCCESS	18
100	131821	1399	SUCCESS	19
100	64449	685	SUCCESS	20
100	83737	891	SUCCESS	21
100	63753	679	SUCCESS	22
100	70222	742	SUCCESS	23
100	72656	771	SUCCESS	24
100	278904	2962	SUCCESS	25
100	288456	3054	SUCCESS	26
100	58293	617	SUCCESS	27
100	63383	671	SUCCESS	28
100	133857	1420	SUCCESS	29
100	161854	1709	SUCCESS	30
100	308884	3273	SUCCESS	31
100	175543	1857	SUCCESS	32
100	357178	3779	SUCCESS	33
100	117368	1241	SUCCESS	34
100	140048	1485	SUCCESS	35
100	90198	954	SUCCESS	36
100	82803	882	SUCCESS	37
100	301631	3190	SUCCESS	38
100	112836	1197	SUCCESS	39
100	117232	1240	SUCCESS	40
100	93770	995	SUCCESS	41
100	76910	816	SUCCESS	42
100	163814	1732	SUCCESS	43
100	153146	1613	SUCCESS	44
100	438070	4633	SUCCESS	45
100	60548	643	SUCCESS	46
100	80146	844	SUCCESS	47
100	115099	1222	SUCCESS	48
100	157024	1664	SUCCESS	49
100	177468	1883	SUCCESS	50
********************************************************************************
4	7	9	SUCCESS	1
4	11	35	SUCCESS	2
4	3	10	SUCCESS	3
4	9	28	SUCCESS	4
4	12	45	SUCCESS	5
4	30	118	SUCCESS	6
4	3	10	SUCCESS	7
4	8	28	SUCCESS	8
4	11	45	SUCCESS	9
4	28	118	SUCCESS	10
4	3	10	SUCCESS	11
4	7	28	SUCCESS	12
4	10	45	SUCCESS	13
4	28	118	SUCCESS	14
4	3	10	SUCCESS	15
4	7	28	SUCCESS	16
4	11	45	SUCCESS	17
4	27	118	SUCCESS	18
4	4	10	SUCCESS	19
4	6	28	SUCCESS	20
4	11	45	SUCCESS	21
4	27	118	SUCCESS	22
4	4	10	SUCCESS	23
4	6	28	SUCCESS	24
4	11	45	SUCCESS	25
4	27	118	SUCCESS	26
4	4	10	SUCCESS	27
4	6	28	SUCCESS	28
4	11	45	SUCCESS	29
4	27	118	SUCCESS	30
4	3	10	SUCCESS	31
4	7	28	SUCCESS	32
4	10	45	SUCCESS	33
4	28	118	SUCCESS	34
4	3	10	SUCCESS	35
4	7	28	SUCCESS	36
4	10	45	SUCCESS	37
4	27	118	SUCCESS	38
4	3	10	SUCCESS	39
4	7	28	SUCCESS	40
4	10	45	SUCCESS	41
4	27	118	SUCCESS	42
4	4	10	SUCCESS	43
4	6	28	SUCCESS	44
4	11	45	SUCCESS	45
4	27	118	SUCCESS	46
4	3	10	SUCCESS	47
4	7	28	SUCCESS	48
4	10	45	SUCCESS	49
4	27	118	SUCCESS	50
********************************************************************************
5	11	15	SUCCESS	1
5	49	122	SUCCESS	2
5	11	23	SUCCESS	3
5	9	23	SUCCESS	4
5	9	23	SUCCESS	5
5	8	23	SUCCESS	6
5	8	23	SUCCESS	7
5	8	23	SUCCESS	8
5	8	23	SUCCESS	9
5	8	23	SUCCESS	10
5	8	23	SUCCESS	11
5	7	23	SUCCESS	12
5	8	23	SUCCESS	13
5	8	23	SUCCESS	14
5	8	23	SUCCESS	15
5	7	23	SUCCESS	16
5	8	23	SUCCESS	17
5	8	23	SUCCESS	18
5	8	23	SUCCESS	19
5	8	23	SUCCESS	20
5	7	23	SUCCESS	21
5	7	23	SUCCESS	22
5	8	23	SUCCESS	23
5	8	23	SUCCESS	24
5	8	23	SUCCESS	25
5	8	23	SUCCESS	26
5	8	23	SUCCESS	27
5	8	23	SUCCESS	28
5	8	23	SUCCESS	29
5	8	23	SUCCESS	30
5	8	23	SUCCESS	31
5	8	23	SUCCESS	32
5	8	23	SUCCESS	33
5	8	23	SUCCESS	34
5	8	23	SUCCESS	35
5	8	23	SUCCESS	36
5	8	23	SUCCESS	37
5	8	23	SUCCESS	38
5	8	23	SUCCESS	39
5	7	23	SUCCESS	40
5	8	23	SUCCESS	41
5	8	23	SUCCESS	42
5	8	23	SUCCESS	43
5	8	23	SUCCESS	44
5	8	23	SUCCESS	45
5	8	23	SUCCESS	46
5	8	23	SUCCESS	47
5	7	23	SUCCESS	48
5	8	23	SUCCESS	49
5	8	23	SUCCESS	50
********************************************************************************
6	337	601	SUCCESS	1
6	77	141	SUCCESS	2
6	77	141	SUCCESS	3
6	70	141	SUCCESS	4
6	71	141	SUCCESS	5
6	66	141	SUCCESS	6
6	65	141	SUCCESS	7
6	65	141	SUCCESS	8
6	65	141	SUCCESS	9
6	64	141	SUCCESS	10
6	64	141	SUCCESS	11
6	64	141	SUCCESS	12
6	63	141	SUCCESS	13
6	64	141	SUCCESS	14
6	63	141	SUCCESS	15
6	63	141	SUCCESS	16
6	64	141	SUCCESS	17
6	63	141	SUCCESS	18
6	64	141	SUCCESS	19
6	64	141	SUCCESS	20
6	65	141	SUCCESS	21
6	63	141	SUCCESS	22
6	63	141	SUCCESS	23
6	63	141	SUCCESS	24
6	63	141	SUCCESS	25
6	63	141	SUCCESS	26
6	63	141	SUCCESS	27
6	63	141	SUCCESS	28
6	63	141	SUCCESS	29
6	64	141	SUCCESS	30
6	63	141	SUCCESS	31
6	64	141	SUCCESS	32
6	64	141	SUCCESS	33
6	63	141	SUCCESS	34
6	62	141	SUCCESS	35
6	65	141	SUCCESS	36
6	64	141	SUCCESS	37
6	64	141	SUCCESS	38
6	64	141	SUCCESS	39
6	63	141	SUCCESS	40
6	63	141	SUCCESS	41
6	64	141	SUCCESS	42
6	63	141	SUCCESS	43
6	63	141	SUCCESS	44
6	63	141	SUCCESS	45
6	63	141	SUCCESS	46
6	63	141	SUCCESS	47
6	63	141	SUCCESS	48
6	63	141	SUCCESS	49
6	63	141	SUCCESS	50
********************************************************************************
7	476	697	SUCCESS	1
7	177	259	SUCCESS	2
7	37	44	SUCCESS	3
7	494	732	SUCCESS	4
7	83	116	SUCCESS	5
7	38	47	SUCCESS	6
7	209	303	SUCCESS	7
7	156	240	SUCCESS	8
7	158	203	SUCCESS	9
7	118	159	SUCCESS	10
7	156	240	SUCCESS	11
7	151	203	SUCCESS	12
7	116	159	SUCCESS	13
7	155	240	SUCCESS	14
7	154	203	SUCCESS	15
7	118	159	SUCCESS	16
7	155	240	SUCCESS	17
7	151	203	SUCCESS	18
7	117	159	SUCCESS	19
7	155	240	SUCCESS	20
7	151	203	SUCCESS	21
7	116	159	SUCCESS	22
7	156	240	SUCCESS	23
7	150	203	SUCCESS	24
7	117	159	SUCCESS	25
7	155	240	SUCCESS	26
7	150	203	SUCCESS	27
7	116	159	SUCCESS	28
7	157	240	SUCCESS	29
7	151	203	SUCCESS	30
7	117	159	SUCCESS	31
7	155	240	SUCCESS	32
7	150	203	SUCCESS	33
7	116	159	SUCCESS	34
7	155	240	SUCCESS	35
7	157	203	SUCCESS	36
7	115	159	SUCCESS	37
7	155	240	SUCCESS	38
7	151	203	SUCCESS	39
7	116	159	SUCCESS	40
7	154	240	SUCCESS	41
7	152	203	SUCCESS	42
7	118	159	SUCCESS	43
7	155	240	SUCCESS	44
7	151	203	SUCCESS	45
7	117	159	SUCCESS	46
7	155	240	SUCCESS	47
7	150	203	SUCCESS	48
7	117	159	SUCCESS	49
7	157	240	SUCCESS	50
********************************************************************************
8	307	396	SUCCESS	1
8	512	661	SUCCESS	2
8	159	205	SUCCESS	3
8	52	62	SUCCESS	4
8	321	431	SUCCESS	5
8	86	116	SUCCESS	6
8	215	288	SUCCESS	7
8	171	205	SUCCESS	8
8	31	37	SUCCESS	9
8	28	31	SUCCESS	10
8	16	17	SUCCESS	11
8	318	418	SUCCESS	12
8	186	239	SUCCESS	13
8	49	56	SUCCESS	14
8	193	235	SUCCESS	15
8	511	661	SUCCESS	16
8	160	205	SUCCESS	17
8	51	62	SUCCESS	18
8	322	431	SUCCESS	19
8	89	116	SUCCESS	20
8	213	288	SUCCESS	21
8	167	205	SUCCESS	22
8	30	37	SUCCESS	23
8	28	31	SUCCESS	24
8	16	17	SUCCESS	25
8	319	418	SUCCESS	26
8	188	239	SUCCESS	27
8	49	56	SUCCESS	28
8	193	235	SUCCESS	29
8	505	661	SUCCESS	30
8	160	205	SUCCESS	31
8	51	62	SUCCESS	32
8	321	431	SUCCESS	33
8	86	116	SUCCESS	34
8	214	288	SUCCESS	35
8	169	205	SUCCESS	36
8	30	37	SUCCESS	37
8	28	31	SUCCESS	38
8	16	17	SUCCESS	39
8	323	418	SUCCESS	40
8	187	239	SUCCESS	41
8	48	56	SUCCESS	42
8	193	235	SUCCESS	43
8	504	661	SUCCESS	44
8	160	205	SUCCESS	45
8	51	62	SUCCESS	46
8	320	431	SUCCESS	47
8	87	116	SUCCESS	48
8	215	288	SUCCESS	49
8	167	205	SUCCESS	50
********************************************************************************
9	39	31	SUCCESS	1
9	104	95	SUCCESS	2
9	64	58	SUCCESS	3
9	249	232	SUCCESS	4
9	780	792	SUCCESS	5
9	83	81	SUCCESS	6
9	36	32	SUCCESS	7
9	199	214	SUCCESS	8
9	268	263	SUCCESS	9
9	511	519	SUCCESS	10
9	208	215	SUCCESS	11
9	391	409	SUCCESS	12
9	506	501	SUCCESS	13
9	65	58	SUCCESS	14
9	617	594	SUCCESS	15
9	780	792	SUCCESS	16
9	82	81	SUCCESS	17
9	35	32	SUCCESS	18
9	200	214	SUCCESS	19
9	265	263	SUCCESS	20
9	512	519	SUCCESS	21
9	208	215	SUCCESS	22
9	390	409	SUCCESS	23
9	503	501	SUCCESS	24
9	64	58	SUCCESS	25
9	619	594	SUCCESS	26
9	778	792	SUCCESS	27
9	83	81	SUCCESS	28
9	35	32	SUCCESS	29
9	200	214	SUCCESS	30
9	264	263	SUCCESS	31
9	511	519	SUCCESS	32
9	208	215	SUCCESS	33
9	390	409	SUCCESS	34
9	508	501	SUCCESS	35
9	64	58	SUCCESS	36
9	616	594	SUCCESS	37
9	777	792	SUCCESS	38
9	81	81	SUCCESS	39
9	35	32	SUCCESS	40
9	203	214	SUCCESS	41
9	265	263	SUCCESS	42
9	512	519	SUCCESS	43
9	208	215	SUCCESS	44
9	389	409	SUCCESS	45
9	504	501	SUCCESS	46
9	66	58	SUCCESS	47
9	614	594	SUCCESS	48
9	773	792	SUCCESS	49
9	82	81	SUCCESS	50
********************************************************************************
10	846	692	SUCCESS	1
10	557	461	SUCCESS	2
10	156	131	SUCCESS	3
10	457	379	SUCCESS	4
10	114	92	SUCCESS	5
10	442	369	SUCCESS	6
10	531	442	SUCCESS	7
10	79	59	SUCCESS	8
10	791	667	SUCCESS	9
10	847	692	SUCCESS	10
10	555	461	SUCCESS	11
10	156	131	SUCCESS	12
10	457	379	SUCCESS	13
10	115	92	SUCCESS	14
10	443	369	SUCCESS	15
10	530	442	SUCCESS	16
10	78	59	SUCCESS	17
10	794	667	SUCCESS	18
10	847	692	SUCCESS	19
10	557	461	SUCCESS	20
10	156	131	SUCCESS	21
10	456	379	SUCCESS	22
10	115	92	SUCCESS	23
10	441	369	SUCCESS	24
10	531	442	SUCCESS	25
10	79	59	SUCCESS	26
10	791	667	SUCCESS	27
10	847	692	SUCCESS	28
10	556	461	SUCCESS	29
10	157	131	SUCCESS	30
10	456	379	SUCCESS	31
10	115	92	SUCCESS	32
10	441	369	SUCCESS	33
10	531	442	SUCCESS	34
10	79	59	SUCCESS	35
10	791	667	SUCCESS	36
10	847	692	SUCCESS	37
10	558	461	SUCCESS	38
10	155	131	SUCCESS	39
10	457	379	SUCCESS	40
10	115	92	SUCCESS	41
10	443	369	SUCCESS	42
10	531	442	SUCCESS	43
10	79	59	SUCCESS	44
10	787	667	SUCCESS	45
10	845	692	SUCCESS	46
10	555	461	SUCCESS	47
10	156	131	SUCCESS	48
10	455	379	SUCCESS	49
10	114	92	SUCCESS	50
********************************************************************************
11	741	488	SUCCESS	1
11	1151	773	SUCCESS	2
11	1392	915	SUCCESS	3
11	248	161	SUCCESS	4
11	498	313	SUCCESS	5
11	159	99	SUCCESS	6
11	150	99	SUCCESS	7
11	145	99	SUCCESS	8
11	145	99	SUCCESS	9
11	144	99	SUCCESS	10
11	143	99	SUCCESS	11
11	143	99	SUCCESS	12
11	142	99	SUCCESS	13
11	142	99	SUCCESS	14
11	143	99	SUCCESS	15
11	144	99	SUCCESS	16
11	143	99	SUCCESS	17
11	143	99	SUCCESS	18
11	142	99	SUCCESS	19
11	143	99	SUCCESS	20
11	142	99	SUCCESS	21
11	142	99	SUCCESS	22
11	145	99	SUCCESS	23
11	142	99	SUCCESS	24
11	142	99	SUCCESS	25
11	142	99	SUCCESS	26
11	143	99	SUCCESS	27
11	142	99	SUCCESS	28
11	143	99	SUCCESS	29
11	144	99	SUCCESS	30
11	141	99	SUCCESS	31
11	142	99	SUCCESS	32
11	141	99	SUCCESS	33
11	143	99	SUCCESS	34
11	143	99	SUCCESS	35
11	142	99	SUCCESS	36
11	143	99	SUCCESS	37
11	142	99	SUCCESS	38
11	143	99	SUCCESS	39
11	141	99	SUCCESS	40
11	143	99	SUCCESS	41
11	142	99	SUCCESS	42
11	143	99	SUCCESS	43
11	142	99	SUCCESS	44
11	142	99	SUCCESS	45
11	142	99	SUCCESS	46
11	142	99	SUCCESS	47
11	142	99	SUCCESS	48
11	141	99	SUCCESS	49
11	146	99	SUCCESS	50
********************************************************************************
12	92	49	SUCCESS	1
12	307	186	SUCCESS	2
12	938	568	SUCCESS	3
12	1548	934	SUCCESS	4
12	548	312	SUCCESS	5
12	559	335	SUCCESS	6
12	704	409	SUCCESS	7
12	610	374	SUCCESS	8
12	564	335	SUCCESS	9
12	707	409	SUCCESS	10
12	610	374	SUCCESS	11
12	567	335	SUCCESS	12
12	705	409	SUCCESS	13
12	609	374	SUCCESS	14
12	566	335	SUCCESS	15
12	707	409	SUCCESS	16
12	608	374	SUCCESS	17
12	566	335	SUCCESS	18
12	705	409	SUCCESS	19
12	611	374	SUCCESS	20
12	564	335	SUCCESS	21
12	707	409	SUCCESS	22
12	611	374	SUCCESS	23
12	566	335	SUCCESS	24
12	702	409	SUCCESS	25
12	612	374	SUCCESS	26
12	566	335	SUCCESS	27
12	705	409	SUCCESS	28
12	606	374	SUCCESS	29
12	565	335	SUCCESS	30
12	702	409	SUCCESS	31
12	612	374	SUCCESS	32
12	568	335	SUCCESS	33
12	706	409	SUCCESS	34
12	612	374	SUCCESS	35
12	565	335	SUCCESS	36
12	707	409	SUCCESS	37
12	610	374	SUCCESS	38
12	566	335	SUCCESS	39
12	705	409	SUCCESS	40
12	611	374	SUCCESS	41
12	565	335	SUCCESS	42
12	705	409	SUCCESS	43
12	610	374	SUCCESS	44
12	565	335	SUCCESS	45
12	706	409	SUCCESS	46
12	611	374	SUCCESS	47
12	567	335	SUCCESS	48
12	704	409	SUCCESS	49
12	612	374	SUCCESS	50
********************************************************************************
13	136	61	SUCCESS	1
13	745	361	SUCCESS	2
13	2050	978	SUCCESS	3
13	986	467	SUCCESS	4
13	179	81	SUCCESS	5
13	914	433	SUCCESS	6
13	274	129	SUCCESS	7
13	730	350	SUCCESS	8
13	971	468	SUCCESS	9
13	1318	641	SUCCESS	10
13	160	72	SUCCESS	11
13	301	143	SUCCESS	12
13	2911	1364	SUCCESS	13
13	326	150	SUCCESS	14
13	1229	585	SUCCESS	15
13	802	380	SUCCESS	16
13	158	72	SUCCESS	17
13	302	143	SUCCESS	18
13	2913	1364	SUCCESS	19
13	323	150	SUCCESS	20
13	1228	585	SUCCESS	21
13	793	380	SUCCESS	22
13	160	72	SUCCESS	23
13	299	143	SUCCESS	24
13	2913	1364	SUCCESS	25
13	320	150	SUCCESS	26
13	1232	585	SUCCESS	27
13	798	380	SUCCESS	28
13	159	72	SUCCESS	29
13	302	143	SUCCESS	30
13	2901	1364	SUCCESS	31
13	322	150	SUCCESS	32
13	1232	585	SUCCESS	33
13	801	380	SUCCESS	34
13	159	72	SUCCESS	35
13	299	143	SUCCESS	36
13	2907	1364	SUCCESS	37
13	325	150	SUCCESS	38
13	1234	585	SUCCESS	39
13	798	380	SUCCESS	40
13	159	72	SUCCESS	41
13	298	143	SUCCESS	42
13	2905	1364	SUCCESS	43
13	324	150	SUCCESS	44
13	1229	585	SUCCESS	45
13	794	380	SUCCESS	46
13	160	72	SUCCESS	47
13	298	143	SUCCESS	48
13	2910	1364	SUCCESS	49
13	324	150	SUCCESS	50
********************************************************************************
14	2912	1256	SUCCESS	1
14	2398	1044	SUCCESS	2
14	156	64	SUCCESS	3
14	324	138	SUCCESS	4
14	4361	1864	SUCCESS	5
14	800	357	SUCCESS	6
14	3664	1566	SUCCESS	7
14	3074	1308	SUCCESS	8
14	533	221	SUCCESS	9
14	1778	747	SUCCESS	10
14	1836	796	SUCCESS	11
14	1111	484	SUCCESS	12
14	460	195	SUCCESS	13
14	612	264	SUCCESS	14
14	316	130	SUCCESS	15
14	1604	680	SUCCESS	16
14	1504	649	SUCCESS	17
14	3173	1362	SUCCESS	18
14	3618	1552	SUCCESS	19
14	1085	464	SUCCESS	20
14	540	223	SUCCESS	21
14	2080	891	SUCCESS	22
14	3156	1362	SUCCESS	23
14	3619	1552	SUCCESS	24
14	1094	464	SUCCESS	25
14	537	223	SUCCESS	26
14	2073	891	SUCCESS	27
14	3156	1362	SUCCESS	28
14	3625	1552	SUCCESS	29
14	1092	464	SUCCESS	30
14	539	223	SUCCESS	31
14	2085	891	SUCCESS	32
14	3159	1362	SUCCESS	33
14	3625	1552	SUCCESS	34
14	1091	464	SUCCESS	35
14	539	223	SUCCESS	36
14	2069	891	SUCCESS	37
14	3162	1362	SUCCESS	38
14	3617	1552	SUCCESS	39
14	1088	464	SUCCESS	40
14	539	223	SUCCESS	41
14	2074	891	SUCCESS	42
14	3161	1362	SUCCESS	43
14	3627	1552	SUCCESS	44
14	1101	464	SUCCESS	45
14	536	223	SUCCESS	46
14	2073	891	SUCCESS	47
14	3155	1362	SUCCESS	48
14	3620	1552	SUCCESS	49
14	1093	464	SUCCESS	50
********************************************************************************
15	1160	428	SUCCESS	1
15	200	71	SUCCESS	2
15	788	298	SUCCESS	3
15	2840	1076	SUCCESS	4
15	2053	762	SUCCESS	5
15	487	179	SUCCESS	6
15	1021	380	SUCCESS	7
15	651	244	SUCCESS	8
15	1344	511	SUCCESS	9
15	182	64	SUCCESS	10
15	226	81	SUCCESS	11
15	2006	753	SUCCESS	12
15	530	201	SUCCESS	13
15	3869	1456	SUCCESS	14
15	638	240	SUCCESS	15
15	2741	1016	SUCCESS	16
15	305	113	SUCCESS	17
15	1190	441	SUCCESS	18
15	160	58	SUCCESS	19
15	333	123	SUCCESS	20
15	380	140	SUCCESS	21
15	455	164	SUCCESS	22
15	2148	806	SUCCESS	23
15	686	256	SUCCESS	24
15	159	55	SUCCESS	25
15	140	49	SUCCESS	26
15	3753	1402	SUCCESS	27
15	2917	1079	SUCCESS	28
15	633	236	SUCCESS	29
15	532	207	SUCCESS	30
15	1378	515	SUCCESS	31
15	2043	765	SUCCESS	32
15	3588	1360	SUCCESS	33
15	513	193	SUCCESS	34
15	2871	1064	SUCCESS	35
15	962	352	SUCCESS	36
15	329	123	SUCCESS	37
15	377	140	SUCCESS	38
15	453	164	SUCCESS	39
15	2147	806	SUCCESS	40
15	682	256	SUCCESS	41
15	158	55	SUCCESS	42
15	140	49	SUCCESS	43
15	3752	1402	SUCCESS	44
15	2916	1079	SUCCESS	45
15	631	236	SUCCESS	46
15	533	207	SUCCESS	47
15	1374	515	SUCCESS	48
15	2047	765	SUCCESS	49
15	3596	1360	SUCCESS	50
********************************************************************************
16	1329	450	SUCCESS	1
16	921	321	SUCCESS	2
16	2592	892	SUCCESS	3
16	361	123	SUCCESS	4
16	4749	1643	SUCCESS	5
16	1382	482	SUCCESS	6
16	631	218	SUCCESS	7
