================================================================================
********************************************************************************
Pure Minimum Conflict with Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict with Backtracking Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
40	4763	289	SUCCESS	7
40	17101	1031	SUCCESS	8
40	24299	1475	SUCCESS	9
40	4184	252	SUCCESS	10
40	9719	590	SUCCESS	11
40	31047	1877	SUCCESS	12
40	7134	432	SUCCESS	13
40	15710	947	SUCCESS	14
40	8153	494	SUCCESS	15
40	19876	1201	SUCCESS	16
40	9772	598	SUCCESS	17
40	21844	1322	SUCCESS	18
40	10962	666	SUCCESS	19
40	36156	2189	SUCCESS	20
40	17898	1086	SUCCESS	21
40	3980	241	SUCCESS	22
40	10982	670	SUCCESS	23
40	8852	535	SUCCESS	24
40	3476	211	SUCCESS	25
40	4939	303	SUCCESS	26
40	3616	220	SUCCESS	27
40	21348	1296	SUCCESS	28
40	9058	551	SUCCESS	29
40	2675	163	SUCCESS	30
40	5282	322	SUCCESS	31
40	13252	801	SUCCESS	32
40	15544	934	SUCCESS	33
40	10186	620	SUCCESS	34
40	12984	791	SUCCESS	35
40	7272	443	SUCCESS	36
40	7787	473	SUCCESS	37
40	8064	492	SUCCESS	38
40	24127	1468	SUCCESS	39
40	6024	366	SUCCESS	40
40	25820	1567	SUCCESS	41
40	3437	210	SUCCESS	42
40	17854	1079	SUCCESS	43
40	3971	240	SUCCESS	44
40	8602	524	SUCCESS	45
40	9547	584	SUCCESS	46
40	5394	325	SUCCESS	47
40	17781	1074	SUCCESS	48
40	32506	1969	SUCCESS	49
40	17876	1073	SUCCESS	50
********************************************************************************
50	88197	3382	SUCCESS	1
50	14511	562	SUCCESS	2
50	49748	1915	SUCCESS	3
50	94320	3629	SUCCESS	4
50	11033	427	SUCCESS	5
50	9506	369	SUCCESS	6
50	37776	1456	SUCCESS	7
50	17923	690	SUCCESS	8
50	8918	346	SUCCESS	9
50	17608	690	SUCCESS	10
50	20028	778	SUCCESS	11
50	23982	928	SUCCESS	12
50	42009	1618	SUCCESS	13
50	48300	1870	SUCCESS	14
50	34304	1322	SUCCESS	15
50	31204	1203	SUCCESS	16
50	18244	705	SUCCESS	17
50	22850	884	SUCCESS	18
50	43420	1670	SUCCESS	19
50	16647	640	SUCCESS	20
50	40669	1570	SUCCESS	21
50	10843	422	SUCCESS	22
50	10630	410	SUCCESS	23
50	9640	375	SUCCESS	24
50	10264	394	SUCCESS	25
50	15161	586	SUCCESS	26
50	45864	1771	SUCCESS	27
50	32931	1265	SUCCESS	28
50	7878	305	SUCCESS	29
50	8584	333	SUCCESS	30
50	14876	575	SUCCESS	31
50	50457	1953	SUCCESS	32
50	42432	1638	SUCCESS	33
50	40313	1552	SUCCESS	34
50	39184	1505	SUCCESS	35
50	14453	560	SUCCESS	36
50	8702	338	SUCCESS	37
50	10120	389	SUCCESS	38
50	19676	761	SUCCESS	39
50	35826	1386	SUCCESS	40
50	8712	338	SUCCESS	41
50	19507	756	SUCCESS	42
50	19748	765	SUCCESS	43
50	16250	631	SUCCESS	44
50	17919	692	SUCCESS	45
50	7581	294	SUCCESS	46
50	5877	226	SUCCESS	47
50	8284	322	SUCCESS	48
50	8689	336	SUCCESS	49
50	61376	2371	SUCCESS	50
********************************************************************************
60	15376	414	SUCCESS	1
60	36540	981	SUCCESS	2
60	24619	661	SUCCESS	3
60	69416	1862	SUCCESS	4
60	25436	680	SUCCESS	5
60	37398	1002	SUCCESS	6
60	29884	799	SUCCESS	7
60	23174	625	SUCCESS	8
60	58719	1573	SUCCESS	9
60	71549	1916	SUCCESS	10
60	18633	501	SUCCESS	11
60	20006	537	SUCCESS	12
60	12393	333	SUCCESS	13
60	35018	939	SUCCESS	14
60	17786	480	SUCCESS	15
60	13836	372	SUCCESS	16
60	33047	888	SUCCESS	17
60	43145	1156	SUCCESS	18
60	24611	662	SUCCESS	19
60	30533	819	SUCCESS	20
60	15620	419	SUCCESS	21
60	55027	1470	SUCCESS	22
60	34002	915	SUCCESS	23
60	15518	415	SUCCESS	24
60	19560	525	SUCCESS	25
60	19961	536	SUCCESS	26
60	29217	787	SUCCESS	27
60	28339	763	SUCCESS	28
60	41213	1110	SUCCESS	29
60	20149	542	SUCCESS	30
60	64391	1731	SUCCESS	31
60	25427	685	SUCCESS	32
60	61972	1659	SUCCESS	33
60	25157	676	SUCCESS	34
60	26840	721	SUCCESS	35
60	17052	459	SUCCESS	36
60	17295	466	SUCCESS	37
60	34270	924	SUCCESS	38
60	132104	3538	SUCCESS	39
60	34228	922	SUCCESS	40
60	12428	335	SUCCESS	41
60	44338	1196	SUCCESS	42
60	44546	1196	SUCCESS	43
60	34010	914	SUCCESS	44
60	63476	1703	SUCCESS	45
60	84483	2269	SUCCESS	46
60	61042	1636	SUCCESS	47
60	35374	949	SUCCESS	48
60	84273	2267	SUCCESS	49
60	27286	730	SUCCESS	50
********************************************************************************
70	20109	455	SUCCESS	1
70	87166	1966	SUCCESS	2
70	23579	534	SUCCESS	3
70	23181	521	SUCCESS	4
70	94329	2119	SUCCESS	5
70	61044	1381	SUCCESS	6
70	36395	822	SUCCESS	7
70	49064	1104	SUCCESS	8
70	91278	2055	SUCCESS	9
70	51051	1145	SUCCESS	10
70	86523	1954	SUCCESS	11
70	22890	517	SUCCESS	12
70	26771	601	SUCCESS	13
70	22812	512	SUCCESS	14
70	33251	745	SUCCESS	15
70	39823	900	SUCCESS	16
70	110290	2482	SUCCESS	17
70	23976	540	SUCCESS	18
70	91413	2062	SUCCESS	19
70	24175	546	SUCCESS	20
70	29724	669	SUCCESS	21
70	90914	2041	SUCCESS	22
70	36479	824	SUCCESS	23
70	22678	511	SUCCESS	24
70	45293	1023	SUCCESS	25
70	24206	545	SUCCESS	26
70	32278	729	SUCCESS	27
70	111362	2505	SUCCESS	28
70	162840	3666	SUCCESS	29
70	31699	716	SUCCESS	30
70	35883	808	SUCCESS	31
70	48089	1084	SUCCESS	32
70	58700	1331	SUCCESS	33
70	30325	681	SUCCESS	34
70	84552	1899	SUCCESS	35
70	28888	651	SUCCESS	36
70	24406	550	SUCCESS	37
70	88510	1988	SUCCESS	38
70	62044	1394	SUCCESS	39
70	38286	863	SUCCESS	40
70	87855	1986	SUCCESS	41
70	89609	2017	SUCCESS	42
70	97974	2202	SUCCESS	43
70	18424	417	SUCCESS	44
70	122673	2753	SUCCESS	45
70	18855	426	SUCCESS	46
70	27091	612	SUCCESS	47
70	114121	2574	SUCCESS	48
70	102627	2317	SUCCESS	49
70	99174	2235	SUCCESS	50
********************************************************************************
80	57456	958	SUCCESS	1
80	37199	618	SUCCESS	2
80	74938	1252	SUCCESS	3
80	135581	2252	SUCCESS	4
80	39830	664	SUCCESS	5
80	235315	3925	SUCCESS	6
80	68799	1149	SUCCESS	7
80	83284	1388	SUCCESS	8
80	38654	648	SUCCESS	9
80	155114	2581	SUCCESS	10
80	84289	1405	SUCCESS	11
80	125263	2084	SUCCESS	12
80	92553	1545	SUCCESS	13
80	58853	983	SUCCESS	14
80	40115	674	SUCCESS	15
80	56812	953	SUCCESS	16
80	68590	1146	SUCCESS	17
80	41676	696	SUCCESS	18
80	31968	535	SUCCESS	19
80	31873	531	SUCCESS	20
80	45053	751	SUCCESS	21
80	34984	586	SUCCESS	22
80	60053	1005	SUCCESS	23
80	221090	3685	SUCCESS	24
80	63927	1072	SUCCESS	25
80	138560	2311	SUCCESS	26
80	78600	1315	SUCCESS	27
80	60376	1009	SUCCESS	28
80	141742	2361	SUCCESS	29
80	64294	1075	SUCCESS	30
80	76334	1274	SUCCESS	31
80	169006	2807	SUCCESS	32
80	122459	2047	SUCCESS	33
80	331713	5529	SUCCESS	34
80	224541	3755	SUCCESS	35
80	83015	1389	SUCCESS	36
80	148315	2469	SUCCESS	37
80	237757	3953	SUCCESS	38
80	180353	3010	SUCCESS	39
80	69777	1170	SUCCESS	40
80	82260	1373	SUCCESS	41
80	119679	1999	SUCCESS	42
80	33527	560	SUCCESS	43
80	146710	2445	SUCCESS	44
80	161006	2678	SUCCESS	45
80	144253	2404	SUCCESS	46
80	47540	793	SUCCESS	47
80	83471	1399	SUCCESS	48
80	36845	618	SUCCESS	49
80	39844	665	SUCCESS	50
********************************************************************************
90	36802	513	SUCCESS	1
90	47667	666	SUCCESS	2
90	82663	1159	SUCCESS	3
90	201942	2815	SUCCESS	4
90	68248	949	SUCCESS	5
90	72410	1009	SUCCESS	6
90	59708	837	SUCCESS	7
90	47943	668	SUCCESS	8
90	80120	1122	SUCCESS	9
90	66601	934	SUCCESS	10
90	70376	987	SUCCESS	11
90	55479	774	SUCCESS	12
90	50999	715	SUCCESS	13
90	232631	3254	SUCCESS	14
90	69505	974	SUCCESS	15
90	61810	866	SUCCESS	16
90	82031	1152	SUCCESS	17
90	70313	984	SUCCESS	18
90	212794	2978	SUCCESS	19
90	34452	484	SUCCESS	20
90	66435	928	SUCCESS	21
90	337907	4726	SUCCESS	22
90	170792	2399	SUCCESS	23
90	59365	830	SUCCESS	24
90	79436	1115	SUCCESS	25
90	218888	3059	SUCCESS	26
90	47733	666	SUCCESS	27
90	113465	1590	SUCCESS	28
90	192002	2681	SUCCESS	29
90	44440	624	SUCCESS	30
90	50602	712	SUCCESS	31
90	188828	2641	SUCCESS	32
90	80207	1125	SUCCESS	33
90	88599	1241	SUCCESS	34
90	357078	4992	SUCCESS	35
90	50655	708	SUCCESS	36
90	227586	3188	SUCCESS	37
90	116031	1625	SUCCESS	38
90	36237	510	SUCCESS	39
90	109179	1526	SUCCESS	40
90	35221	495	SUCCESS	41
90	168051	2355	SUCCESS	42
90	90640	1268	SUCCESS	43
90	53862	754	SUCCESS	44
90	251547	3518	SUCCESS	45
90	80035	1123	SUCCESS	46
90	68622	956	SUCCESS	47
90	166670	2340	SUCCESS	48
90	99999	1398	SUCCESS	49
90	51491	721	SUCCESS	50
********************************************************************************
100	79189	827	SUCCESS	1
100	262242	2738	SUCCESS	2
100	273251	2864	SUCCESS	3
100	88896	933	SUCCESS	4
100	348314	3643	SUCCESS	5
100	191592	2002	SUCCESS	6
100	291114	3043	SUCCESS	7
100	183949	1923	SUCCESS	8
100	69390	728	SUCCESS	9
100	120025	1256	SUCCESS	10
100	60299	630	SUCCESS	11
100	101340	1065	SUCCESS	12
100	114813	1201	SUCCESS	13
100	129483	1358	SUCCESS	14
100	269502	2808	SUCCESS	15
100	108149	1131	SUCCESS	16
100	257162	2687	SUCCESS	17
100	97744	1024	SUCCESS	18
100	76227	799	SUCCESS	19
100	107599	1124	SUCCESS	20
100	80419	842	SUCCESS	21
100	101386	1061	SUCCESS	22
100	46590	491	SUCCESS	23
100	74967	786	SUCCESS	24
100	343586	3594	SUCCESS	25
100	54397	569	SUCCESS	26
100	73381	772	SUCCESS	27
100	62893	659	SUCCESS	28
100	79663	837	SUCCESS	29
100	76683	804	SUCCESS	30
100	58575	613	SUCCESS	31
100	176187	1845	SUCCESS	32
100	50871	532	SUCCESS	33
100	111265	1160	SUCCESS	34
100	120370	1261	SUCCESS	35
100	128047	1343	SUCCESS	36
100	69667	731	SUCCESS	37
100	168208	1762	SUCCESS	38
100	112947	1183	SUCCESS	39
100	78492	824	SUCCESS	40
100	80021	839	SUCCESS	41
100	98759	1029	SUCCESS	42
100	108073	1130	SUCCESS	43
100	156969	1645	SUCCESS	44
100	87297	913	SUCCESS	45
100	134817	1415	SUCCESS	46
100	292637	3062	SUCCESS	47
100	126440	1330	SUCCESS	48
100	286458	2998	SUCCESS	49
100	129131	1361	SUCCESS	50
********************************************************************************
4	12	24	SUCCESS	1
4	5	14	SUCCESS	2
4	8	25	SUCCESS	3
4	5	14	SUCCESS	4
4	7	25	SUCCESS	5
4	4	14	SUCCESS	6
4	6	25	SUCCESS	7
4	4	14	SUCCESS	8
4	7	25	SUCCESS	9
4	4	14	SUCCESS	10
4	6	25	SUCCESS	11
4	4	14	SUCCESS	12
4	6	25	SUCCESS	13
4	4	14	SUCCESS	14
4	6	25	SUCCESS	15
4	4	14	SUCCESS	16
4	6	25	SUCCESS	17
4	4	14	SUCCESS	18
4	6	25	SUCCESS	19
4	4	14	SUCCESS	20
4	6	25	SUCCESS	21
4	4	14	SUCCESS	22
4	6	25	SUCCESS	23
4	4	14	SUCCESS	24
4	6	25	SUCCESS	25
4	4	14	SUCCESS	26
4	5	25	SUCCESS	27
4	8	14	SUCCESS	28
4	6	25	SUCCESS	29
4	3	14	SUCCESS	30
4	6	25	SUCCESS	31
4	4	14	SUCCESS	32
4	6	25	SUCCESS	33
4	4	14	SUCCESS	34
4	6	25	SUCCESS	35
4	4	14	SUCCESS	36
4	6	25	SUCCESS	37
4	4	14	SUCCESS	38
4	6	25	SUCCESS	39
4	4	14	SUCCESS	40
4	6	25	SUCCESS	41
4	4	14	SUCCESS	42
4	6	25	SUCCESS	43
4	4	14	SUCCESS	44
4	6	25	SUCCESS	45
4	4	14	SUCCESS	46
4	6	25	SUCCESS	47
4	3	14	SUCCESS	48
4	6	25	SUCCESS	49
4	4	14	SUCCESS	50
********************************************************************************
5	11	14	SUCCESS	1
5	8	14	SUCCESS	2
5	7	14	SUCCESS	3
5	6	14	SUCCESS	4
5	6	14	SUCCESS	5
5	6	14	SUCCESS	6
5	6	14	SUCCESS	7
5	6	14	SUCCESS	8
5	5	14	SUCCESS	9
5	5	14	SUCCESS	10
5	6	14	SUCCESS	11
5	5	14	SUCCESS	12
5	5	14	SUCCESS	13
5	6	14	SUCCESS	14
5	5	14	SUCCESS	15
5	5	14	SUCCESS	16
5	6	14	SUCCESS	17
5	5	14	SUCCESS	18
5	5	14	SUCCESS	19
5	6	14	SUCCESS	20
5	5	14	SUCCESS	21
5	5	14	SUCCESS	22
5	6	14	SUCCESS	23
5	5	14	SUCCESS	24
5	6	14	SUCCESS	25
5	5	14	SUCCESS	26
5	5	14	SUCCESS	27
5	6	14	SUCCESS	28
5	5	14	SUCCESS	29
5	5	14	SUCCESS	30
5	6	14	SUCCESS	31
5	6	14	SUCCESS	32
5	5	14	SUCCESS	33
5	5	14	SUCCESS	34
5	5	14	SUCCESS	35
5	5	14	SUCCESS	36
5	5	14	SUCCESS	37
5	5	14	SUCCESS	38
5	5	14	SUCCESS	39
5	6	14	SUCCESS	40
5	5	14	SUCCESS	41
5	5	14	SUCCESS	42
5	6	14	SUCCESS	43
5	5	14	SUCCESS	44
5	5	14	SUCCESS	45
5	6	14	SUCCESS	46
5	5	14	SUCCESS	47
5	5	14	SUCCESS	48
5	6	14	SUCCESS	49
5	5	14	SUCCESS	50
********************************************************************************
6	182	303	SUCCESS	1
6	278	480	SUCCESS	2
6	15	22	SUCCESS	3
6	288	500	SUCCESS	4
6	168	300	SUCCESS	5
6	430	744	SUCCESS	6
6	420	744	SUCCESS	7
6	424	744	SUCCESS	8
6	418	744	SUCCESS	9
6	421	744	SUCCESS	10
6	426	744	SUCCESS	11
6	422	744	SUCCESS	12
6	417	744	SUCCESS	13
6	416	744	SUCCESS	14
6	417	744	SUCCESS	15
6	416	744	SUCCESS	16
6	421	744	SUCCESS	17
6	421	744	SUCCESS	18
6	418	744	SUCCESS	19
6	420	744	SUCCESS	20
6	419	744	SUCCESS	21
6	420	744	SUCCESS	22
6	420	744	SUCCESS	23
6	415	744	SUCCESS	24
6	419	744	SUCCESS	25
6	417	744	SUCCESS	26
6	419	744	SUCCESS	27
6	419	744	SUCCESS	28
6	418	744	SUCCESS	29
6	423	744	SUCCESS	30
6	417	744	SUCCESS	31
6	422	744	SUCCESS	32
6	416	744	SUCCESS	33
6	418	744	SUCCESS	34
6	417	744	SUCCESS	35
6	420	744	SUCCESS	36
6	422	744	SUCCESS	37
6	418	744	SUCCESS	38
6	423	744	SUCCESS	39
6	416	744	SUCCESS	40
6	422	744	SUCCESS	41
6	418	744	SUCCESS	42
6	419	744	SUCCESS	43
6	418	744	SUCCESS	44
6	417	744	SUCCESS	45
6	421	744	SUCCESS	46
6	416	744	SUCCESS	47
6	416	744	SUCCESS	48
6	421	744	SUCCESS	49
6	417	744	SUCCESS	50
********************************************************************************
7	18	14	SUCCESS	1
7	19	20	SUCCESS	2
7	97	128	SUCCESS	3
7	256	318	SUCCESS	4
7	19	22	SUCCESS	5
7	20	22	SUCCESS	6
7	136	180	SUCCESS	7
7	239	315	SUCCESS	8
7	137	184	SUCCESS	9
7	87	118	SUCCESS	10
7	117	161	SUCCESS	11
7	138	180	SUCCESS	12
7	17	23	SUCCESS	13
7	68	91	SUCCESS	14
7	16	18	SUCCESS	15
7	44	56	SUCCESS	16
7	80	101	SUCCESS	17
7	22	28	SUCCESS	18
7	28	36	SUCCESS	19
7	233	315	SUCCESS	20
7	136	184	SUCCESS	21
7	88	118	SUCCESS	22
7	117	161	SUCCESS	23
7	139	180	SUCCESS	24
7	18	23	SUCCESS	25
7	68	91	SUCCESS	26
7	16	18	SUCCESS	27
7	45	56	SUCCESS	28
7	79	101	SUCCESS	29
7	23	28	SUCCESS	30
7	28	36	SUCCESS	31
7	235	315	SUCCESS	32
7	136	184	SUCCESS	33
7	88	118	SUCCESS	34
7	117	161	SUCCESS	35
7	140	180	SUCCESS	36
7	18	23	SUCCESS	37
7	67	91	SUCCESS	38
7	16	18	SUCCESS	39
7	44	56	SUCCESS	40
7	83	101	SUCCESS	41
7	23	28	SUCCESS	42
7	28	36	SUCCESS	43
7	233	315	SUCCESS	44
7	138	184	SUCCESS	45
7	88	118	SUCCESS	46
7	117	161	SUCCESS	47
7	140	180	SUCCESS	48
7	17	23	SUCCESS	49
7	68	91	SUCCESS	50
********************************************************************************
8	667	815	SUCCESS	1
8	200	239	SUCCESS	2
8	234	288	SUCCESS	3
8	316	379	SUCCESS	4
8	221	269	SUCCESS	5
8	104	123	SUCCESS	6
8	187	228	SUCCESS	7
8	29	33	SUCCESS	8
8	55	64	SUCCESS	9
8	231	294	SUCCESS	10
8	88	112	SUCCESS	11
8	172	218	SUCCESS	12
8	17	18	SUCCESS	13
8	570	703	SUCCESS	14
8	124	151	SUCCESS	15
8	229	273	SUCCESS	16
8	36	42	SUCCESS	17
8	218	269	SUCCESS	18
8	102	123	SUCCESS	19
8	188	228	SUCCESS	20
8	29	33	SUCCESS	21
8	55	64	SUCCESS	22
8	231	294	SUCCESS	23
8	89	112	SUCCESS	24
8	174	218	SUCCESS	25
8	17	18	SUCCESS	26
8	564	703	SUCCESS	27
8	123	151	SUCCESS	28
8	228	273	SUCCESS	29
8	39	42	SUCCESS	30
8	217	269	SUCCESS	31
8	102	123	SUCCESS	32
8	187	228	SUCCESS	33
8	28	33	SUCCESS	34
8	55	64	SUCCESS	35
8	232	294	SUCCESS	36
8	87	112	SUCCESS	37
8	175	218	SUCCESS	38
8	17	18	SUCCESS	39
8	564	703	SUCCESS	40
8	122	151	SUCCESS	41
8	231	273	SUCCESS	42
8	35	42	SUCCESS	43
8	217	269	SUCCESS	44
8	102	123	SUCCESS	45
8	188	228	SUCCESS	46
8	28	33	SUCCESS	47
8	55	64	SUCCESS	48
8	231	294	SUCCESS	49
8	91	112	SUCCESS	50
********************************************************************************
9	64	56	SUCCESS	1
9	233	215	SUCCESS	2
9	271	249	SUCCESS	3
9	447	419	SUCCESS	4
9	105	93	SUCCESS	5
9	271	249	SUCCESS	6
9	446	419	SUCCESS	7
9	101	93	SUCCESS	8
9	275	249	SUCCESS	9
9	446	419	SUCCESS	10
9	102	93	SUCCESS	11
9	273	249	SUCCESS	12
9	447	419	SUCCESS	13
9	102	93	SUCCESS	14
9	270	249	SUCCESS	15
9	446	419	SUCCESS	16
9	101	93	SUCCESS	17
9	270	249	SUCCESS	18
9	447	419	SUCCESS	19
9	101	93	SUCCESS	20
9	271	249	SUCCESS	21
9	445	419	SUCCESS	22
9	106	93	SUCCESS	23
9	270	249	SUCCESS	24
9	447	419	SUCCESS	25
9	101	93	SUCCESS	26
9	273	249	SUCCESS	27
9	444	419	SUCCESS	28
9	101	93	SUCCESS	29
9	272	249	SUCCESS	30
9	446	419	SUCCESS	31
9	102	93	SUCCESS	32
9	271	249	SUCCESS	33
9	449	419	SUCCESS	34
9	102	93	SUCCESS	35
9	272	249	SUCCESS	36
9	450	419	SUCCESS	37
9	101	93	SUCCESS	38
9	271	249	SUCCESS	39
9	445	419	SUCCESS	40
9	104	93	SUCCESS	41
9	270	249	SUCCESS	42
9	446	419	SUCCESS	43
9	101	93	SUCCESS	44
9	272	249	SUCCESS	45
9	446	419	SUCCESS	46
9	101	93	SUCCESS	47
9	270	249	SUCCESS	48
9	447	419	SUCCESS	49
9	102	93	SUCCESS	50
********************************************************************************
10	450	349	SUCCESS	1
10	127	95	SUCCESS	2
10	1144	901	SUCCESS	3
10	215	178	SUCCESS	4
10	289	239	SUCCESS	5
10	343	267	SUCCESS	6
10	417	320	SUCCESS	7
10	823	646	SUCCESS	8
10	34	25	SUCCESS	9
10	430	346	SUCCESS	10
10	72	55	SUCCESS	11
10	83	61	SUCCESS	12
10	565	444	SUCCESS	13
10	478	384	SUCCESS	14
10	700	563	SUCCESS	15
10	966	755	SUCCESS	16
10	1153	901	SUCCESS	17
10	217	178	SUCCESS	18
10	288	239	SUCCESS	19
10	343	267	SUCCESS	20
10	421	320	SUCCESS	21
10	824	646	SUCCESS	22
10	34	25	SUCCESS	23
10	433	346	SUCCESS	24
10	72	55	SUCCESS	25
10	81	61	SUCCESS	26
10	564	444	SUCCESS	27
10	472	384	SUCCESS	28
10	698	563	SUCCESS	29
10	964	755	SUCCESS	30
10	1150	901	SUCCESS	31
10	217	178	SUCCESS	32
10	290	239	SUCCESS	33
10	343	267	SUCCESS	34
10	418	320	SUCCESS	35
10	824	646	SUCCESS	36
10	34	25	SUCCESS	37
10	435	346	SUCCESS	38
10	73	55	SUCCESS	39
10	80	61	SUCCESS	40
10	563	444	SUCCESS	41
10	475	384	SUCCESS	42
10	701	563	SUCCESS	43
10	963	755	SUCCESS	44
10	1152	901	SUCCESS	45
10	216	178	SUCCESS	46
10	290	239	SUCCESS	47
10	345	267	SUCCESS	48
10	416	320	SUCCESS	49
10	823	646	SUCCESS	50
********************************************************************************
11	1151	709	SUCCESS	1
11	832	525	SUCCESS	2
11	2941	1838	SUCCESS	3
11	1617	1004	SUCCESS	4
11	1397	878	SUCCESS	5
11	1109	701	SUCCESS	6
11	376458	237654	SUCCESS	7
11	1838	1145	SUCCESS	8
11	55	32	SUCCESS	9
11	1002	636	SUCCESS	10
11	852	539	SUCCESS	11
11	2630	1660	SUCCESS	12
11	3664	2314	SUCCESS	13
11	198	125	SUCCESS	14
11	853	539	SUCCESS	15
11	2626	1660	SUCCESS	16
11	3667	2314	SUCCESS	17
11	199	125	SUCCESS	18
11	856	539	SUCCESS	19
11	2626	1660	SUCCESS	20
11	3668	2314	SUCCESS	21
11	197	125	SUCCESS	22
11	858	539	SUCCESS	23
11	2626	1660	SUCCESS	24
11	3664	2314	SUCCESS	25
11	200	125	SUCCESS	26
11	857	539	SUCCESS	27
11	2625	1660	SUCCESS	28
11	3666	2314	SUCCESS	29
11	199	125	SUCCESS	30
11	856	539	SUCCESS	31
11	2627	1660	SUCCESS	32
11	3663	2314	SUCCESS	33
11	197	125	SUCCESS	34
11	858	539	SUCCESS	35
11	2630	1660	SUCCESS	36
11	3666	2314	SUCCESS	37
11	197	125	SUCCESS	38
11	858	539	SUCCESS	39
11	2630	1660	SUCCESS	40
11	3668	2314	SUCCESS	41
11	198	125	SUCCESS	42
11	858	539	SUCCESS	43
11	2631	1660	SUCCESS	44
11	3658	2314	SUCCESS	45
11	197	125	SUCCESS	46
11	857	539	SUCCESS	47
11	2633	1660	SUCCESS	48
11	3666	2314	SUCCESS	49
11	198	125	SUCCESS	50
********************************************************************************
12	701	387	SUCCESS	1
12	318	186	SUCCESS	2
12	251	140	SUCCESS	3
12	2315	1322	SUCCESS	4
12	124	69	SUCCESS	5
12	101	56	SUCCESS	6
12	2229	1288	SUCCESS	7
12	2597	1492	SUCCESS	8
12	1445	824	SUCCESS	9
12	1078	615	SUCCESS	10
12	383	223	SUCCESS	11
12	2090	1203	SUCCESS	12
12	208	116	SUCCESS	13
12	124	69	SUCCESS	14
12	102	56	SUCCESS	15
12	2235	1288	SUCCESS	16
12	2595	1492	SUCCESS	17
12	1447	824	SUCCESS	18
12	1082	615	SUCCESS	19
12	381	223	SUCCESS	20
12	2086	1203	SUCCESS	21
12	209	116	SUCCESS	22
12	126	69	SUCCESS	23
12	101	56	SUCCESS	24
12	2234	1288	SUCCESS	25
12	2595	1492	SUCCESS	26
12	1442	824	SUCCESS	27
12	1074	615	SUCCESS	28
12	381	223	SUCCESS	29
12	2091	1203	SUCCESS	30
12	206	116	SUCCESS	31
12	125	69	SUCCESS	32
12	101	56	SUCCESS	33
12	2239	1288	SUCCESS	34
12	2594	1492	SUCCESS	35
12	1448	824	SUCCESS	36
12	1075	615	SUCCESS	37
12	383	223	SUCCESS	38
12	2087	1203	SUCCESS	39
12	206	116	SUCCESS	40
12	125	69	SUCCESS	41
12	100	56	SUCCESS	42
12	2237	1288	SUCCESS	43
12	2599	1492	SUCCESS	44
12	1452	824	SUCCESS	45
12	1079	615	SUCCESS	46
12	382	223	SUCCESS	47
12	2088	1203	SUCCESS	48
12	206	116	SUCCESS	49
12	124	69	SUCCESS	50
********************************************************************************
13	507	250	SUCCESS	1
13	1599	748	SUCCESS	2
13	100	44	SUCCESS	3
13	250	121	SUCCESS	4
13	1062	492	SUCCESS	5
13	1057	492	SUCCESS	6
13	1043	492	SUCCESS	7
13	1039	492	SUCCESS	8
13	1044	492	SUCCESS	9
13	1048	492	SUCCESS	10
13	1046	492	SUCCESS	11
13	1043	492	SUCCESS	12
13	1043	492	SUCCESS	13
13	1044	492	SUCCESS	14
13	1045	492	SUCCESS	15
13	1046	492	SUCCESS	16
13	1043	492	SUCCESS	17
13	1046	492	SUCCESS	18
13	1047	492	SUCCESS	19
13	1044	492	SUCCESS	20
13	1045	492	SUCCESS	21
13	1048	492	SUCCESS	22
13	1042	492	SUCCESS	23
13	1045	492	SUCCESS	24
13	1045	492	SUCCESS	25
13	1041	492	SUCCESS	26
13	1045	492	SUCCESS	27
13	1042	492	SUCCESS	28
13	1042	492	SUCCESS	29
13	1045	492	SUCCESS	30
13	1045	492	SUCCESS	31
13	1044	492	SUCCESS	32
13	1042	492	SUCCESS	33
13	1041	492	SUCCESS	34
13	1046	492	SUCCESS	35
13	1041	492	SUCCESS	36
13	1040	492	SUCCESS	37
13	1045	492	SUCCESS	38
13	1042	492	SUCCESS	39
13	1043	492	SUCCESS	40
13	1043	492	SUCCESS	41
13	1042	492	SUCCESS	42
13	1041	492	SUCCESS	43
13	1047	492	SUCCESS	44
13	1042	492	SUCCESS	45
13	1050	492	SUCCESS	46
13	1043	492	SUCCESS	47
13	1041	492	SUCCESS	48
13	1041	492	SUCCESS	49
13	1047	492	SUCCESS	50
********************************************************************************
14	1061	433	SUCCESS	1
14	2259	948	SUCCESS	2
14	447	186	SUCCESS	3
14	826	356	SUCCESS	4
14	3140	1325	SUCCESS	5
14	370	153	SUCCESS	6
14	822	356	SUCCESS	7
14	3146	1325	SUCCESS	8
14	369	153	SUCCESS	9
14	823	356	SUCCESS	10
14	3144	1325	SUCCESS	11
14	368	153	SUCCESS	12
14	832	356	SUCCESS	13
14	3145	1325	SUCCESS	14
14	369	153	SUCCESS	15
14	824	356	SUCCESS	16
14	3144	1325	SUCCESS	17
14	367	153	SUCCESS	18
14	824	356	SUCCESS	19
14	3141	1325	SUCCESS	20
14	369	153	SUCCESS	21
14	822	356	SUCCESS	22
14	3144	1325	SUCCESS	23
14	369	153	SUCCESS	24
14	824	356	SUCCESS	25
