================================================================================
********************************************************************************
Pure Minimum Conflict with Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict with Backtracking Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
80	25473	426	SUCCESS	1
80	170511	2837	SUCCESS	2
80	35140	587	SUCCESS	3
80	56681	941	SUCCESS	4
80	35396	590	SUCCESS	5
80	43253	722	SUCCESS	6
80	263801	4405	SUCCESS	7
80	25026	418	SUCCESS	8
80	39966	666	SUCCESS	9
80	160715	2685	SUCCESS	10
80	81973	1369	SUCCESS	11
80	80613	1347	SUCCESS	12
80	22825	381	SUCCESS	13
80	160985	2685	SUCCESS	14
80	81959	1369	SUCCESS	15
80	80655	1347	SUCCESS	16
80	22811	381	SUCCESS	17
80	160983	2685	SUCCESS	18
80	57264	958	SUCCESS	19
80	69811	1166	SUCCESS	20
80	182548	3047	SUCCESS	21
80	52443	877	SUCCESS	22
80	44323	745	SUCCESS	23
80	158821	2647	SUCCESS	24
80	81843	1372	SUCCESS	25
80	61989	1031	SUCCESS	26
80	230490	3828	SUCCESS	27
80	66537	1112	SUCCESS	28
80	93115	1562	SUCCESS	29
80	81358	1361	SUCCESS	30
80	145226	2427	SUCCESS	31
80	77065	1279	SUCCESS	32
80	31476	526	SUCCESS	33
80	40937	686	SUCCESS	34
80	40762	678	SUCCESS	35
80	37344	626	SUCCESS	36
80	44966	750	SUCCESS	37
80	66654	1109	SUCCESS	38
80	139979	2341	SUCCESS	39
80	68911	1152	SUCCESS	40
80	78101	1297	SUCCESS	41
80	62157	1040	SUCCESS	42
80	164828	2743	SUCCESS	43
80	33275	554	SUCCESS	44
80	58294	972	SUCCESS	45
80	55959	932	SUCCESS	46
80	47658	798	SUCCESS	47
80	23407	391	SUCCESS	48
80	73448	1221	SUCCESS	49
80	54002	903	SUCCESS	50
********************************************************************************
90	55721	778	SUCCESS	1
90	100028	1405	SUCCESS	2
90	93487	1307	SUCCESS	3
90	48052	673	SUCCESS	4
90	188013	2632	SUCCESS	5
90	58961	825	SUCCESS	6
90	99122	1385	SUCCESS	7
90	192204	2696	SUCCESS	8
90	104957	1470	SUCCESS	9
90	102281	1436	SUCCESS	10
90	122193	1708	SUCCESS	11
90	235862	3294	SUCCESS	12
90	121368	1692	SUCCESS	13
90	52913	742	SUCCESS	14
90	108401	1515	SUCCESS	15
90	86641	1212	SUCCESS	16
90	57130	800	SUCCESS	17
90	114486	1597	SUCCESS	18
90	105216	1479	SUCCESS	19
90	34400	483	SUCCESS	20
90	65605	919	SUCCESS	21
90	106922	1503	SUCCESS	22
90	60595	850	SUCCESS	23
90	224956	3155	SUCCESS	24
90	65739	923	SUCCESS	25
90	54918	767	SUCCESS	26
90	65207	911	SUCCESS	27
90	75849	1062	SUCCESS	28
90	46898	661	SUCCESS	29
90	91338	1278	SUCCESS	30
90	44900	631	SUCCESS	31
90	70117	984	SUCCESS	32
90	44838	628	SUCCESS	33
90	102890	1442	SUCCESS	34
90	31562	445	SUCCESS	35
90	59819	837	SUCCESS	36
90	75437	1058	SUCCESS	37
90	108756	1528	SUCCESS	38
90	110979	1558	SUCCESS	39
90	71826	1006	SUCCESS	40
90	65274	915	SUCCESS	41
90	112869	1582	SUCCESS	42
90	60430	848	SUCCESS	43
90	188822	2642	SUCCESS	44
90	348637	4886	SUCCESS	45
90	80551	1128	SUCCESS	46
90	117095	1647	SUCCESS	47
90	216638	3033	SUCCESS	48
90	54908	770	SUCCESS	49
90	63719	894	SUCCESS	50
********************************************************************************
100	56664	592	SUCCESS	1
100	93375	975	SUCCESS	2
100	142104	1489	SUCCESS	3
100	305864	3190	SUCCESS	4
100	139937	1465	SUCCESS	5
100	247944	2598	SUCCESS	6
100	182480	1917	SUCCESS	7
100	83192	869	SUCCESS	8
100	131113	1373	SUCCESS	9
100	183456	1922	SUCCESS	10
100	63811	666	SUCCESS	11
100	161150	1695	SUCCESS	12
100	314629	3246	SUCCESS	13
100	103795	1085	SUCCESS	14
100	145950	1474	SUCCESS	15
100	189605	1984	SUCCESS	16
100	107776	1127	SUCCESS	17
100	88142	921	SUCCESS	18
100	125136	1312	SUCCESS	19
100	110742	1158	SUCCESS	20
100	69032	724	SUCCESS	21
100	76651	803	SUCCESS	22
100	159901	1674	SUCCESS	23
100	143089	1500	SUCCESS	24
100	86234	906	SUCCESS	25
100	59124	617	SUCCESS	26
100	109309	1146	SUCCESS	27
100	122185	1280	SUCCESS	28
100	91246	955	SUCCESS	29
100	125233	1315	SUCCESS	30
100	86494	906	SUCCESS	31
100	147392	1544	SUCCESS	32
100	183783	1931	SUCCESS	33
100	77556	812	SUCCESS	34
100	59189	620	SUCCESS	35
100	818870	8565	SUCCESS	36
100	116753	1223	SUCCESS	37
100	303370	3166	SUCCESS	38
100	96564	1015	SUCCESS	39
100	120376	1258	SUCCESS	40
100	147242	1542	SUCCESS	41
100	137944	1454	SUCCESS	42
100	90388	947	SUCCESS	43
100	100590	1053	SUCCESS	44
100	125494	1314	SUCCESS	45
100	73908	777	SUCCESS	46
100	104908	1101	SUCCESS	47
100	309368	3224	SUCCESS	48
100	256317	2676	SUCCESS	49
100	303324	3163	SUCCESS	50
********************************************************************************
4	16	38	SUCCESS	1
4	32	101	SUCCESS	2
4	3	5	SUCCESS	3
4	6	19	SUCCESS	4
4	3	5	SUCCESS	5
4	5	19	SUCCESS	6
4	2	5	SUCCESS	7
4	5	19	SUCCESS	8
4	2	5	SUCCESS	9
4	5	19	SUCCESS	10
4	2	5	SUCCESS	11
4	5	19	SUCCESS	12
4	2	5	SUCCESS	13
4	5	19	SUCCESS	14
4	2	5	SUCCESS	15
4	6	19	SUCCESS	16
4	2	5	SUCCESS	17
4	5	19	SUCCESS	18
4	2	5	SUCCESS	19
4	5	19	SUCCESS	20
4	2	5	SUCCESS	21
4	5	19	SUCCESS	22
4	2	5	SUCCESS	23
4	5	19	SUCCESS	24
4	2	5	SUCCESS	25
4	5	19	SUCCESS	26
4	2	5	SUCCESS	27
4	5	19	SUCCESS	28
4	2	5	SUCCESS	29
4	5	19	SUCCESS	30
4	2	5	SUCCESS	31
4	5	19	SUCCESS	32
4	2	5	SUCCESS	33
4	5	19	SUCCESS	34
4	2	5	SUCCESS	35
4	5	19	SUCCESS	36
4	2	5	SUCCESS	37
4	5	19	SUCCESS	38
4	2	5	SUCCESS	39
4	5	19	SUCCESS	40
4	2	5	SUCCESS	41
4	5	19	SUCCESS	42
4	2	5	SUCCESS	43
4	5	19	SUCCESS	44
4	2	5	SUCCESS	45
4	4	19	SUCCESS	46
4	3	5	SUCCESS	47
4	4	19	SUCCESS	48
4	2	5	SUCCESS	49
4	5	19	SUCCESS	50
********************************************************************************
5	19	28	SUCCESS	1
5	8	12	SUCCESS	2
5	7	12	SUCCESS	3
5	7	14	SUCCESS	4
5	10	16	SUCCESS	5
5	11	20	SUCCESS	6
5	7	14	SUCCESS	7
5	9	20	SUCCESS	8
5	6	14	SUCCESS	9
5	8	20	SUCCESS	10
5	6	14	SUCCESS	11
5	8	20	SUCCESS	12
5	6	14	SUCCESS	13
5	7	20	SUCCESS	14
5	6	14	SUCCESS	15
5	8	20	SUCCESS	16
5	6	14	SUCCESS	17
5	8	20	SUCCESS	18
5	6	14	SUCCESS	19
5	8	20	SUCCESS	20
5	6	14	SUCCESS	21
5	8	20	SUCCESS	22
5	6	14	SUCCESS	23
5	8	20	SUCCESS	24
5	6	14	SUCCESS	25
5	8	20	SUCCESS	26
5	6	14	SUCCESS	27
5	7	20	SUCCESS	28
5	5	14	SUCCESS	29
5	7	20	SUCCESS	30
5	5	14	SUCCESS	31
5	8	20	SUCCESS	32
5	6	14	SUCCESS	33
5	8	20	SUCCESS	34
5	6	14	SUCCESS	35
5	7	20	SUCCESS	36
5	5	14	SUCCESS	37
5	7	20	SUCCESS	38
5	6	14	SUCCESS	39
5	8	20	SUCCESS	40
5	6	14	SUCCESS	41
5	7	20	SUCCESS	42
5	5	14	SUCCESS	43
5	8	20	SUCCESS	44
5	6	14	SUCCESS	45
5	7	20	SUCCESS	46
5	5	14	SUCCESS	47
5	7	20	SUCCESS	48
5	6	14	SUCCESS	49
5	7	20	SUCCESS	50
********************************************************************************
6	26	33	SUCCESS	1
6	232	401	SUCCESS	2
6	84	152	SUCCESS	3
6	143	262	SUCCESS	4
6	87	140	SUCCESS	5
6	35	60	SUCCESS	6
6	371	665	SUCCESS	7
6	106	185	SUCCESS	8
6	226	401	SUCCESS	9
6	82	152	SUCCESS	10
6	144	262	SUCCESS	11
6	82	140	SUCCESS	12
6	34	60	SUCCESS	13
6	365	665	SUCCESS	14
6	105	185	SUCCESS	15
6	228	401	SUCCESS	16
6	82	152	SUCCESS	17
6	159	262	SUCCESS	18
6	80	140	SUCCESS	19
6	35	60	SUCCESS	20
6	367	665	SUCCESS	21
6	106	185	SUCCESS	22
6	225	401	SUCCESS	23
6	85	152	SUCCESS	24
6	143	262	SUCCESS	25
6	80	140	SUCCESS	26
6	34	60	SUCCESS	27
6	367	665	SUCCESS	28
6	106	185	SUCCESS	29
6	230	401	SUCCESS	30
6	83	152	SUCCESS	31
6	144	262	SUCCESS	32
6	80	140	SUCCESS	33
6	34	60	SUCCESS	34
6	368	665	SUCCESS	35
6	106	185	SUCCESS	36
6	227	401	SUCCESS	37
6	83	152	SUCCESS	38
6	140	262	SUCCESS	39
6	81	140	SUCCESS	40
6	34	60	SUCCESS	41
6	367	665	SUCCESS	42
6	105	185	SUCCESS	43
6	228	401	SUCCESS	44
6	83	152	SUCCESS	45
6	141	262	SUCCESS	46
6	80	140	SUCCESS	47
6	34	60	SUCCESS	48
6	366	665	SUCCESS	49
6	106	185	SUCCESS	50
********************************************************************************
7	45	52	SUCCESS	1
7	260	336	SUCCESS	2
7	125	177	SUCCESS	3
7	24	28	SUCCESS	4
7	21	24	SUCCESS	5
7	72	88	SUCCESS	6
7	35	47	SUCCESS	7
7	61	76	SUCCESS	8
7	25	29	SUCCESS	9
7	28	35	SUCCESS	10
7	23	28	SUCCESS	11
7	20	24	SUCCESS	12
7	67	88	SUCCESS	13
7	35	47	SUCCESS	14
7	58	76	SUCCESS	15
7	24	29	SUCCESS	16
7	27	35	SUCCESS	17
7	22	28	SUCCESS	18
7	20	24	SUCCESS	19
7	65	88	SUCCESS	20
7	33	47	SUCCESS	21
7	57	76	SUCCESS	22
7	24	29	SUCCESS	23
7	27	35	SUCCESS	24
7	22	28	SUCCESS	25
7	20	24	SUCCESS	26
7	64	88	SUCCESS	27
7	33	47	SUCCESS	28
7	56	76	SUCCESS	29
7	24	29	SUCCESS	30
7	29	35	SUCCESS	31
7	22	28	SUCCESS	32
7	20	24	SUCCESS	33
7	67	88	SUCCESS	34
7	33	47	SUCCESS	35
7	56	76	SUCCESS	36
7	23	29	SUCCESS	37
7	27	35	SUCCESS	38
7	22	28	SUCCESS	39
7	20	24	SUCCESS	40
7	65	88	SUCCESS	41
7	33	47	SUCCESS	42
7	56	76	SUCCESS	43
7	24	29	SUCCESS	44
7	26	35	SUCCESS	45
7	22	28	SUCCESS	46
7	20	24	SUCCESS	47
7	64	88	SUCCESS	48
7	33	47	SUCCESS	49
7	56	76	SUCCESS	50
********************************************************************************
8	1116	1371	SUCCESS	1
8	1169	1440	SUCCESS	2
8	47	55	SUCCESS	3
8	34	39	SUCCESS	4
8	175	206	SUCCESS	5
8	38	42	SUCCESS	6
8	37	42	SUCCESS	7
8	86	104	SUCCESS	8
8	415	516	SUCCESS	9
8	172	198	SUCCESS	10
8	376	453	SUCCESS	11
8	194	252	SUCCESS	12
8	53	64	SUCCESS	13
8	164	193	SUCCESS	14
8	66	78	SUCCESS	15
8	255	315	SUCCESS	16
8	213	268	SUCCESS	17
8	41	46	SUCCESS	18
8	129	160	SUCCESS	19
8	165	199	SUCCESS	20
8	283	354	SUCCESS	21
8	334	400	SUCCESS	22
8	717	883	SUCCESS	23
8	715	883	SUCCESS	24
8	717	883	SUCCESS	25
8	717	883	SUCCESS	26
8	714	883	SUCCESS	27
8	716	883	SUCCESS	28
8	715	883	SUCCESS	29
8	714	883	SUCCESS	30
8	714	883	SUCCESS	31
8	716	883	SUCCESS	32
8	717	883	SUCCESS	33
8	713	883	SUCCESS	34
8	715	883	SUCCESS	35
8	715	883	SUCCESS	36
8	715	883	SUCCESS	37
8	713	883	SUCCESS	38
8	719	883	SUCCESS	39
8	714	883	SUCCESS	40
8	715	883	SUCCESS	41
8	716	883	SUCCESS	42
8	716	883	SUCCESS	43
8	716	883	SUCCESS	44
8	715	883	SUCCESS	45
8	715	883	SUCCESS	46
8	716	883	SUCCESS	47
8	713	883	SUCCESS	48
8	716	883	SUCCESS	49
8	714	883	SUCCESS	50
********************************************************************************
9	1170	1080	SUCCESS	1
9	222	205	SUCCESS	2
9	36	30	SUCCESS	3
9	325	309	SUCCESS	4
9	114	101	SUCCESS	5
9	618	565	SUCCESS	6
9	467	450	SUCCESS	7
9	73	66	SUCCESS	8
9	46	40	SUCCESS	9
9	680	662	SUCCESS	10
9	237	212	SUCCESS	11
9	51	44	SUCCESS	12
9	84	75	SUCCESS	13
9	66	60	SUCCESS	14
9	181	181	SUCCESS	15
9	245	233	SUCCESS	16
9	60	56	SUCCESS	17
9	228	210	SUCCESS	18
9	39	31	SUCCESS	19
9	33	29	SUCCESS	20
9	647	612	SUCCESS	21
9	53	49	SUCCESS	22
9	117	113	SUCCESS	23
9	80	77	SUCCESS	24
9	51	43	SUCCESS	25
9	498	486	SUCCESS	26
9	37	32	SUCCESS	27
9	45	41	SUCCESS	28
9	84	75	SUCCESS	29
9	67	60	SUCCESS	30
9	182	181	SUCCESS	31
9	247	233	SUCCESS	32
9	60	56	SUCCESS	33
9	227	210	SUCCESS	34
9	37	31	SUCCESS	35
9	34	29	SUCCESS	36
9	647	612	SUCCESS	37
9	52	49	SUCCESS	38
9	116	113	SUCCESS	39
9	81	77	SUCCESS	40
9	49	43	SUCCESS	41
9	499	486	SUCCESS	42
9	36	32	SUCCESS	43
9	45	41	SUCCESS	44
9	82	75	SUCCESS	45
9	66	60	SUCCESS	46
9	182	181	SUCCESS	47
9	244	233	SUCCESS	48
9	60	56	SUCCESS	49
9	229	210	SUCCESS	50
********************************************************************************
10	111	86	SUCCESS	1
10	855	696	SUCCESS	2
10	860	696	SUCCESS	3
10	862	696	SUCCESS	4
10	861	696	SUCCESS	5
10	856	696	SUCCESS	6
10	855	696	SUCCESS	7
10	855	696	SUCCESS	8
10	857	696	SUCCESS	9
10	856	696	SUCCESS	10
10	859	696	SUCCESS	11
10	856	696	SUCCESS	12
10	857	696	SUCCESS	13
10	855	696	SUCCESS	14
10	853	696	SUCCESS	15
10	855	696	SUCCESS	16
10	855	696	SUCCESS	17
10	857	696	SUCCESS	18
10	856	696	SUCCESS	19
10	857	696	SUCCESS	20
10	860	696	SUCCESS	21
10	854	696	SUCCESS	22
10	858	696	SUCCESS	23
10	858	696	SUCCESS	24
10	855	696	SUCCESS	25
10	855	696	SUCCESS	26
10	857	696	SUCCESS	27
10	856	696	SUCCESS	28
10	854	696	SUCCESS	29
10	854	696	SUCCESS	30
10	855	696	SUCCESS	31
10	856	696	SUCCESS	32
10	856	696	SUCCESS	33
10	856	696	SUCCESS	34
10	855	696	SUCCESS	35
10	855	696	SUCCESS	36
10	853	696	SUCCESS	37
10	855	696	SUCCESS	38
10	858	696	SUCCESS	39
10	854	696	SUCCESS	40
10	855	696	SUCCESS	41
10	856	696	SUCCESS	42
10	857	696	SUCCESS	43
10	855	696	SUCCESS	44
10	855	696	SUCCESS	45
10	854	696	SUCCESS	46
10	864	696	SUCCESS	47
10	854	696	SUCCESS	48
10	853	696	SUCCESS	49
10	856	696	SUCCESS	50
********************************************************************************
11	104	59	SUCCESS	1
11	287	177	SUCCESS	2
11	81	49	SUCCESS	3
11	152	99	SUCCESS	4
11	1517	941	SUCCESS	5
11	423	265	SUCCESS	6
11	876	546	SUCCESS	7
11	58	34	SUCCESS	8
11	669	428	SUCCESS	9
11	1437	913	SUCCESS	10
11	458	288	SUCCESS	11
11	955	616	SUCCESS	12
11	546	351	SUCCESS	13
11	422	265	SUCCESS	14
11	866	546	SUCCESS	15
11	60	34	SUCCESS	16
11	663	428	SUCCESS	17
11	1440	913	SUCCESS	18
11	453	288	SUCCESS	19
11	955	616	SUCCESS	20
11	553	351	SUCCESS	21
11	419	265	SUCCESS	22
11	868	546	SUCCESS	23
11	58	34	SUCCESS	24
11	663	428	SUCCESS	25
11	1434	913	SUCCESS	26
11	454	288	SUCCESS	27
11	962	616	SUCCESS	28
11	550	351	SUCCESS	29
11	420	265	SUCCESS	30
11	869	546	SUCCESS	31
11	60	34	SUCCESS	32
11	668	428	SUCCESS	33
11	1439	913	SUCCESS	34
11	455	288	SUCCESS	35
11	958	616	SUCCESS	36
11	550	351	SUCCESS	37
11	416	265	SUCCESS	38
11	864	546	SUCCESS	39
11	58	34	SUCCESS	40
11	665	428	SUCCESS	41
11	1430	913	SUCCESS	42
11	459	288	SUCCESS	43
11	951	616	SUCCESS	44
11	547	351	SUCCESS	45
11	419	265	SUCCESS	46
11	862	546	SUCCESS	47
11	58	34	SUCCESS	48
11	667	428	SUCCESS	49
11	1435	913	SUCCESS	50
********************************************************************************
12	108	57	SUCCESS	1
12	394	235	SUCCESS	2
12	2682	1548	SUCCESS	3
12	822	479	SUCCESS	4
12	972	550	SUCCESS	5
12	959	556	SUCCESS	6
12	550	303	SUCCESS	7
12	3594	2061	SUCCESS	8
12	174	103	SUCCESS	9
12	1339	779	SUCCESS	10
12	1727	1005	SUCCESS	11
12	612	345	SUCCESS	12
12	2705	1558	SUCCESS	13
12	1406	814	SUCCESS	14
12	317	183	SUCCESS	15
12	483	277	SUCCESS	16
12	1133	656	SUCCESS	17
12	2281	1309	SUCCESS	18
12	1115	661	SUCCESS	19
12	2187	1246	SUCCESS	20
12	608	345	SUCCESS	21
12	2709	1558	SUCCESS	22
12	1404	814	SUCCESS	23
12	319	183	SUCCESS	24
12	478	277	SUCCESS	25
12	1138	656	SUCCESS	26
12	2285	1309	SUCCESS	27
12	1116	661	SUCCESS	28
12	2184	1246	SUCCESS	29
12	611	345	SUCCESS	30
12	2705	1558	SUCCESS	31
12	1409	814	SUCCESS	32
12	318	183	SUCCESS	33
12	478	277	SUCCESS	34
12	1130	656	SUCCESS	35
12	2274	1309	SUCCESS	36
12	1118	661	SUCCESS	37
12	2187	1246	SUCCESS	38
12	612	345	SUCCESS	39
12	2705	1558	SUCCESS	40
12	1408	814	SUCCESS	41
12	318	183	SUCCESS	42
12	480	277	SUCCESS	43
12	1129	656	SUCCESS	44
12	2279	1309	SUCCESS	45
12	1118	661	SUCCESS	46
12	2193	1246	SUCCESS	47
12	609	345	SUCCESS	48
12	2703	1558	SUCCESS	49
12	1408	814	SUCCESS	50
********************************************************************************
13	2014	949	SUCCESS	1
13	163	75	SUCCESS	2
13	731	340	SUCCESS	3
13	464	218	SUCCESS	4
13	1324	634	SUCCESS	5
13	3986	1895	SUCCESS	6
13	163	73	SUCCESS	7
13	411	205	SUCCESS	8
13	6854	3244	SUCCESS	9
13	1349	640	SUCCESS	10
13	216	98	SUCCESS	11
13	106	49	SUCCESS	12
13	312	146	SUCCESS	13
13	289	135	SUCCESS	14
13	6858	3244	SUCCESS	15
13	1347	640	SUCCESS	16
13	213	98	SUCCESS	17
13	105	49	SUCCESS	18
13	314	146	SUCCESS	19
13	288	135	SUCCESS	20
13	6859	3244	SUCCESS	21
13	1348	640	SUCCESS	22
13	216	98	SUCCESS	23
13	105	49	SUCCESS	24
13	316	146	SUCCESS	25
13	291	135	SUCCESS	26
13	6866	3244	SUCCESS	27
13	1347	640	SUCCESS	28
13	214	98	SUCCESS	29
13	104	49	SUCCESS	30
13	317	146	SUCCESS	31
13	288	135	SUCCESS	32
13	6852	3244	SUCCESS	33
13	1348	640	SUCCESS	34
13	215	98	SUCCESS	35
13	105	49	SUCCESS	36
13	318	146	SUCCESS	37
13	286	135	SUCCESS	38
13	6851	3244	SUCCESS	39
13	1353	640	SUCCESS	40
13	215	98	SUCCESS	41
13	107	49	SUCCESS	42
13	315	146	SUCCESS	43
13	287	135	SUCCESS	44
13	6864	3244	SUCCESS	45
13	1349	640	SUCCESS	46
13	217	98	SUCCESS	47
13	104	49	SUCCESS	48
13	317	146	SUCCESS	49
13	288	135	SUCCESS	50
********************************************************************************
14	327	134	SUCCESS	1
14	5115	2124	SUCCESS	2
14	243	102	SUCCESS	3
14	1030	433	SUCCESS	4
14	2263	953	SUCCESS	5
14	4387	1851	SUCCESS	6
14	214	85	SUCCESS	7
14	367	154	SUCCESS	8
14	174	69	SUCCESS	9
14	4424	1850	SUCCESS	10
14	1186	510	SUCCESS	11
14	186	74	SUCCESS	12
14	172	70	SUCCESS	13
14	455	199	SUCCESS	14
14	1503	642	SUCCESS	15
14	664	277	SUCCESS	16
14	3968	1683	SUCCESS	17
14	325	137	SUCCESS	18
14	9112	3852	SUCCESS	19
14	190	79	SUCCESS	20
14	454	199	SUCCESS	21
14	1504	642	SUCCESS	22
14	660	277	SUCCESS	23
14	3974	1683	SUCCESS	24
14	325	137	SUCCESS	25
14	9114	3852	SUCCESS	26
14	187	79	SUCCESS	27
14	454	199	SUCCESS	28
14	1510	642	SUCCESS	29
14	660	277	SUCCESS	30
14	3974	1683	SUCCESS	31
14	326	137	SUCCESS	32
14	9121	3852	SUCCESS	33
14	190	79	SUCCESS	34
14	454	199	SUCCESS	35
14	1505	642	SUCCESS	36
14	664	277	SUCCESS	37
14	3973	1683	SUCCESS	38
14	322	137	SUCCESS	39
14	9109	3852	SUCCESS	40
14	189	79	SUCCESS	41
14	454	199	SUCCESS	42
14	1506	642	SUCCESS	43
14	661	277	SUCCESS	44
14	3966	1683	SUCCESS	45
14	322	137	SUCCESS	46
14	9111	3852	SUCCESS	47
14	191	79	SUCCESS	48
14	456	199	SUCCESS	49
14	1509	642	SUCCESS	50
********************************************************************************
15	1463	530	SUCCESS	1
15	1392	510	SUCCESS	2
15	1906	689	SUCCESS	3
15	1226	452	SUCCESS	4
15	2070	749	SUCCESS	5
15	483	180	SUCCESS	6
15	388	141	SUCCESS	7
15	4632	1688	SUCCESS	8
15	368	132	SUCCESS	9
15	487	177	SUCCESS	10
15	379	139	SUCCESS	11
15	5920	2156	SUCCESS	12
15	2817	1032	SUCCESS	13
15	231	82	SUCCESS	14
15	191	68	SUCCESS	15
15	335	121	SUCCESS	16
15	1022	366	SUCCESS	17
15	1320	489	SUCCESS	18
15	1042	384	SUCCESS	19
15	620	224	SUCCESS	20
15	1386	510	SUCCESS	21
15	1897	689	SUCCESS	22
15	1223	452	SUCCESS	23
15	2065	749	SUCCESS	24
15	482	180	SUCCESS	25
15	388	141	SUCCESS	26
15	4639	1688	SUCCESS	27
15	367	132	SUCCESS	28
15	489	177	SUCCESS	29
15	377	139	SUCCESS	30
15	5921	2156	SUCCESS	31
15	2822	1032	SUCCESS	32
15	230	82	SUCCESS	33
15	188	68	SUCCESS	34
15	335	121	SUCCESS	35
15	1021	366	SUCCESS	36
15	1319	489	SUCCESS	37
15	1044	384	SUCCESS	38
15	619	224	SUCCESS	39
15	1387	510	SUCCESS	40
15	1896	689	SUCCESS	41
15	1225	452	SUCCESS	42
15	2064	749	SUCCESS	43
15	482	180	SUCCESS	44
15	389	141	SUCCESS	45
15	4629	1688	SUCCESS	46
15	366	132	SUCCESS	47
15	488	177	SUCCESS	48
15	378	139	SUCCESS	49
15	5922	2156	SUCCESS	50
********************************************************************************
16	7312	2457	SUCCESS	1
16	3204	1074	SUCCESS	2
16	3052	1024	SUCCESS	3
16	1254	425	SUCCESS	4
16	289	98	SUCCESS	5
16	1437	484	SUCCESS	6
16	152	49	SUCCESS	7
16	350	116	SUCCESS	8
16	3402	1154	SUCCESS	9
16	833	288	SUCCESS	10
16	608	204	SUCCESS	11
16	736	248	SUCCESS	12
16	4010	1382	SUCCESS	13
16	3613	1234	SUCCESS	14
16	258	86	SUCCESS	15
16	573	196	SUCCESS	16
16	2074	698	SUCCESS	17
16	539	185	SUCCESS	18
16	129	42	SUCCESS	19
16	540	179	SUCCESS	20
16	5367	1817	SUCCESS	21
16	546	186	SUCCESS	22
16	3222	1084	SUCCESS	23
16	517	178	SUCCESS	24
16	1561	522	SUCCESS	25
16	7182	2435	SUCCESS	26
16	2226	749	SUCCESS	27
16	324	107	SUCCESS	28
16	3396	1154	SUCCESS	29
16	837	288	SUCCESS	30
16	610	204	SUCCESS	31
16	735	248	SUCCESS	32
16	4009	1382	SUCCESS	33
16	3618	1234	SUCCESS	34
16	257	86	SUCCESS	35
16	576	196	SUCCESS	36
16	2070	698	SUCCESS	37
16	543	185	SUCCESS	38
16	130	42	SUCCESS	39
16	536	179	SUCCESS	40
16	5355	1817	SUCCESS	41
16	545	186	SUCCESS	42
16	3218	1084	SUCCESS	43
16	518	178	SUCCESS	44
16	1562	522	SUCCESS	45
16	7187	2435	SUCCESS	46
16	2227	749	SUCCESS	47
16	322	107	SUCCESS	48
16	3393	1154	SUCCESS	49
16	832	288	SUCCESS	50
********************************************************************************
17	412	115	SUCCESS	1
17	3038	868	SUCCESS	2
17	430	121	SUCCESS	3
17	461	130	SUCCESS	4
17	454	130	SUCCESS	5
17	449	130	SUCCESS	6
17	452	130	SUCCESS	7
17	450	130	SUCCESS	8
17	448	130	SUCCESS	9
17	450	130	SUCCESS	10
17	448	130	SUCCESS	11
17	457	130	SUCCESS	12
17	448	130	SUCCESS	13
17	450	130	SUCCESS	14
17	448	130	SUCCESS	15
17	450	130	SUCCESS	16
17	447	130	SUCCESS	17
17	449	130	SUCCESS	18
17	449	130	SUCCESS	19
17	452	130	SUCCESS	20
17	447	130	SUCCESS	21
17	448	130	SUCCESS	22
17	450	130	SUCCESS	23
17	447	130	SUCCESS	24
17	447	130	SUCCESS	25
17	448	130	SUCCESS	26
17	450	130	SUCCESS	27
17	447	130	SUCCESS	28
17	451	130	SUCCESS	29
17	449	130	SUCCESS	30
17	450	130	SUCCESS	31
17	447	130	SUCCESS	32
17	447	130	SUCCESS	33
17	452	130	SUCCESS	34
17	448	130	SUCCESS	35
17	450	130	SUCCESS	36
17	448	130	SUCCESS	37
17	454	130	SUCCESS	38
17	448	130	SUCCESS	39
17	451	130	SUCCESS	40
17	449	130	SUCCESS	41
17	449	130	SUCCESS	42
17	447	130	SUCCESS	43
17	451	130	SUCCESS	44
17	450	130	SUCCESS	45
17	448	130	SUCCESS	46
17	452	130	SUCCESS	47
17	453	130	SUCCESS	48
17	451	130	SUCCESS	49
17	448	130	SUCCESS	50
********************************************************************************
18	518	129	SUCCESS	1
18	6035	1542	SUCCESS	2
18	1932	494	SUCCESS	3
18	7523	1927	SUCCESS	4
18	16087	4137	SUCCESS	5
18	2134	548	SUCCESS	6
18	495	130	SUCCESS	7
18	343	87	SUCCESS	8
18	937	243	SUCCESS	9
18	622	158	SUCCESS	10
18	789	205	SUCCESS	11
18	292	74	SUCCESS	12
18	3113	790	SUCCESS	13
18	11894	3046	SUCCESS	14
18	2214	574	SUCCESS	15
18	1883	494	SUCCESS	16
18	533	137	SUCCESS	17
18	2115	542	SUCCESS	18
18	5963	1523	SUCCESS	19
18	3646	943	SUCCESS	20
18	424	108	SUCCESS	21
18	2371	604	SUCCESS	22
18	7968	2047	SUCCESS	23
18	1688	431	SUCCESS	24
18	2219	572	SUCCESS	25
18	3370	866	SUCCESS	26
18	1792	458	SUCCESS	27
18	3086	784	SUCCESS	28
18	1201	315	SUCCESS	29
18	1090	283	SUCCESS	30
18	2548	650	SUCCESS	31
18	1094	283	SUCCESS	32
18	2543	650	SUCCESS	33
